bits,i,size,S,X,Stime,Xtime
14,37,10000000,678199012,675417678,1695.0898,1476.5274
14,38,10000000,678199012,678130422,1692.6773,1477.3819
14,39,10000000,678199012,678130268,1690.9198,1479.2708
14,40,10000000,678199012,673624814,1699.7742,1478.978
14,41,10000000,678199012,673915684,1681.886,1471.536
14,42,10000000,678199012,685748202,1686.1544,1485.1494
14,43,10000000,678199012,689341598,1680.1969,1480.562
14,44,10000000,678199012,667297182,1691.6289,1480.7052
14,45,10000000,678199012,670918830,1689.6799,1468.7612
14,46,10000000,678199012,679882434,1702.3057,1481.1812
14,47,10000000,678199012,689038900,1686.5743,1477.0081
14,48,10000000,678199012,669811854,1674.5341,1478.1628
14,49,10000000,678199012,672801688,1688.5013,1478.6703
14,50,10000000,678199012,683795812,1675.5746,1485.366
14,51,10000000,678199012,681508252,1701.8409,1480.4069
14,52,10000000,678199012,676126002,1688.8897,1474.5923
14,53,10000000,678199012,687316360,1692.1834,1484.3835
14,54,10000000,678199012,674628394,1693.5336,1477.2365
14,55,10000000,678199012,678765710,1693.5314,1477.9206
14,56,10000000,678199012,687445944,1692.5114,1474.8875
14,57,10000000,678199012,678755512,1681.9234,1476.7081
14,58,10000000,678199012,684429108,1697.3055,1472.2679
14,59,10000000,678199012,682083734,1685.2864,1473.1397
14,60,10000000,678199012,676699384,1689.0706,1476.2408
14,61,10000000,678199012,675695978,1685.1406,1478.6417
14,62,10000000,678199012,678416782,1688.0226,1469.6544
14,63,10000000,678199012,682685148,1684.9986,1481.7776
14,64,10000000,678199012,675197642,1686.4253,1480.2587
14,65,10000000,678199012,669212404,1685.6165,1471.3864
14,66,10000000,678199012,674977944,1689.4435,1481.1822
14,67,10000000,678199012,666941240,1701.0036,1481.5698
14,68,10000000,678199012,675311186,1688.2917,1476.9122
14,69,10000000,678199012,671424980,1684.1177,1474.4173
14,70,10000000,678199012,692023016,1680.8376,1471.5941
14,71,10000000,678199012,684278266,1692.6485,1476.186
14,72,10000000,678199012,687680168,1696.019,1474.1516
14,73,10000000,678199012,675033842,1696.5661,1478.5931
14,74,10000000,678199012,682060808,1693.3999,1481.3579
14,75,10000000,678199012,682818628,1706.0325,1481.6045
14,76,10000000,678199012,675767186,1703.2657,1482.7141
14,77,10000000,678199012,676830800,1707.9738,1482.0926
14,78,10000000,678199012,674626634,1700.7477,1480.4622
14,79,10000000,678199012,692308522,1699.54,1487.2571
14,80,10000000,678199012,681651366,1703.84,1476.9113
14,81,10000000,678199012,652409896,1712.4676,1477.6515
14,82,10000000,678199012,684955942,1695.5766,1476.9756
14,83,10000000,678199012,674919354,1708.1924,1483.396
14,84,10000000,678199012,686779564,1705.274,1474.0753
14,85,10000000,678199012,689881336,1707.6205,1484.7806
14,86,10000000,678199012,686305922,1707.5302,1478.5405
14,87,10000000,678199012,682058536,1704.732,1481.3154
14,88,10000000,678199012,680219042,1702.2742,1488.3632
14,89,10000000,678199012,681824066,1699.7088,1481.5423
14,90,10000000,678199012,687235464,1702.1204,1480.6298
14,91,10000000,678199012,685528836,1706.7987,1484.5068
14,92,10000000,678199012,675012276,1701.4569,1478.9131
14,93,10000000,678199012,686864918,1722.5338,1482.5526
14,94,10000000,678199012,666381878,1705.4758,1489.7835
14,95,10000000,678199012,691965872,1702.9922,1477.889
14,96,10000000,678199012,685212412,1690.4792,1497.8822
14,97,10000000,678199012,676269878,1707.457,1495.6855
14,98,10000000,678199012,686664858,1696.1719,1485.2706
14,99,10000000,678199012,687303540,1703.173,1482.0025
15,0,10000000,339108872,337600516,1781.91,1489.2328
15,1,10000000,339108872,343090610,1780.2281,1484.0118
15,2,10000000,339108872,341411280,1803.9343,1482.2414
15,3,10000000,339108872,337840504,1785.5291,1479.0385
15,4,10000000,339108872,340497582,1774.7401,1490.3482
15,5,10000000,339108872,335557608,1786.1407,1486.1978
15,6,10000000,339108872,339062466,1774.5415,1487.8202
15,7,10000000,339108872,332494764,1796.6825,1495.4679
15,8,10000000,339108872,342670122,1773.8699,1485.9148
15,9,10000000,339108872,343864162,1781.2414,1483.3313
15,10,10000000,339108872,334525728,1781.1642,1485.8462
15,11,10000000,339108872,343521928,1776.9135,1483.1296
15,12,10000000,339108872,337410400,1770.7752,1488.3628
15,13,10000000,339108872,336133662,1765.2278,1482.1982
15,14,10000000,339108872,337869180,1774.2643,1504.9868
15,15,10000000,339108872,341286038,1774.6334,1487.7089
15,16,10000000,339108872,336178016,1755.3377,1478.6575
15,17,10000000,339108872,341898142,1775.3826,1487.1084
15,18,10000000,339108872,341166756,1764.1255,1479.7301
15,19,10000000,339108872,337552202,1770.355,1481.2345
15,20,10000000,339108872,344236460,1767.0851,1478.9049
15,21,10000000,339108872,333191878,1789.3426,1491.1845
15,22,10000000,339108872,335351104,1783.5807,1482.5318
15,23,10000000,339108872,338437340,1794.3044,1485.1182
15,24,10000000,339108872,339972714,1768.477,1481.8311
15,25,10000000,339108872,336706588,1770.1276,1479.3594
15,26,10000000,339108872,339357180,1766.0319,1489.5864
15,27,10000000,339108872,339582746,1784.7272,1482.7787
15,28,10000000,339108872,342753636,1759.5006,1508.1518
15,29,10000000,339108872,341462512,1776.1917,1482.6392
15,30,10000000,339108872,340679290,1762.0282,1482.5551
15,31,10000000,339108872,345899402,1776.7699,1477.463
15,32,10000000,339108872,339824018,1773.0113,1481.6841
15,33,10000000,339108872,342829764,1765.5443,1480.9255
15,34,10000000,339108872,340847506,1761.0398,1482.5471
15,35,10000000,339108872,342445192,1772.0514,1491.5449
15,36,10000000,339108872,334773398,1767.2967,1484.5369
15,37,10000000,339108872,340438142,1811.1077,1476.3068
15,38,10000000,339108872,336311298,1768.9831,1484.9727
15,39,10000000,339108872,337319816,1771.9628,1480.1382
15,40,10000000,339108872,338852940,1761.4674,1480.0853
15,41,10000000,339108872,337900952,1766.4538,1479.4805
15,42,10000000,339108872,342328894,1759.1995,1480.1021
15,43,10000000,339108872,343101356,1776.363,1488.3359
15,44,10000000,339108872,340531362,1762.359,1480.023
15,45,10000000,339108872,336987456,1771.0261,1478.4722
15,46,10000000,339108872,336479558,1768.3537,1481.1676
15,47,10000000,339108872,336945326,1765.0617,1478.0551
15,48,10000000,339108872,339692432,1757.4139,1487.0247
15,49,10000000,339108872,333204400,1785.0962,1483.4539
15,50,10000000,339108872,338290304,1781.5773,1487.3351
15,51,10000000,339108872,338491884,1789.0987,1483.6821
15,52,10000000,339108872,338017020,1778.6512,1489.6574
15,53,10000000,339108872,339179610,1782.3553,1485.3435
15,54,10000000,339108872,336917928,1785.7997,1484.4275
15,55,10000000,339108872,339677848,1794.4707,1480.2589
15,56,10000000,339108872,337863426,1778.8872,1486.8063
15,57,10000000,339108872,334976146,1782.2964,1483.1848
15,58,10000000,339108872,344693818,1787.4609,1486.6726
15,59,10000000,339108872,336483766,1785.2975,1481.5702
15,60,10000000,339108872,338418032,1776.1965,1482.0338
15,61,10000000,339108872,338794698,1786.4738,1491.8738
15,62,10000000,339108872,343547426,1777.6759,1490.7156
15,63,10000000,339108872,340482516,1781.955,1496.3812
15,64,10000000,339108872,336396752,1781.352,1486.2094
15,65,10000000,339108872,338785574,1777.124,1481.9283
15,66,10000000,339108872,339584048,1779.4818,1492.6339
15,67,10000000,339108872,341708704,1783.9562,1495.6731
15,68,10000000,339108872,336359840,1787.3523,1483.9992
15,69,10000000,339108872,343877600,1780.5921,1487.0844
15,70,10000000,339108872,341975302,1770.9942,1474.602
15,71,10000000,339108872,335639212,1776.6399,1477.1428
15,72,10000000,339108872,338145268,1794.5691,1485.4504
15,73,10000000,339108872,339533860,1789.4154,1487.7955
15,74,10000000,339108872,340061540,1781.1086,1493.6546
15,75,10000000,339108872,342777440,1795.3596,1485.6762
15,76,10000000,339108872,337463682,1792.9208,1505.6194
15,77,10000000,339108872,338972206,1778.6982,1501.7616
15,78,10000000,339108872,343680052,1773.7428,1475.4199
15,79,10000000,339108872,334356688,1779.8152,1480.3493
15,80,10000000,339108872,337562346,1773.1399,1499.0181
15,81,10000000,339108872,337761474,1791.3773,1485.3107
15,82,10000000,339108872,346025682,1765.9028,1480.8213
15,83,10000000,339108872,334992632,1792.7583,1483.2404
15,84,10000000,339108872,339015010,1774.6032,1480.0296
15,85,10000000,339108872,342230464,1772.6224,1485.6681
15,86,10000000,339108872,338103280,1768.5694,1498.9359
15,87,10000000,339108872,339558128,1777.8283,1485.7254
15,88,10000000,339108872,340425258,1771.2563,1478.0037
15,89,10000000,339108872,340390072,1773.4249,1480.8395
15,90,10000000,339108872,337727146,1769.9899,1479.5735
15,91,10000000,339108872,349183714,1765.5249,1473.3266
15,92,10000000,339108872,335696648,1779.2155,1476.9951
15,93,10000000,339108872,339774988,1769.4913,1487.5486
15,94,10000000,339108872,336870440,1771.3989,1472.9237
15,95,10000000,339108872,340767978,1774.9449,1486.5378
15,96,10000000,339108872,334904546,1791.9684,1481.564
15,97,10000000,339108872,338959730,1768.4324,1501.5013
15,98,10000000,339108872,342771340,1774.681,1481.2659
15,99,10000000,339108872,341027582,1763.9801,1488.2977
16,0,10000000,169567940,169735800,1868.3002,1494.0548
16,1,10000000,169567940,170985508,1896.162,1496.2514
16,2,10000000,169567940,168900536,1881.9953,1498.8295
16,3,10000000,169567940,168995232,1870.6234,1491.3632
16,4,10000000,169567940,169647316,1871.3813,1489.9671
16,5,10000000,169567940,170205128,1838.8725,1493.0533
16,6,10000000,169567940,169642952,1879.1477,1486.1589
16,7,10000000,169567940,171637692,1848.3036,1487.2252
16,8,10000000,169567940,168580064,1854.6877,1503.1601
16,9,10000000,169567940,167565058,1883.2237,1487.6266
16,10,10000000,169567940,169502672,1887.9327,1482.5201
16,11,10000000,169567940,168049214,1849.6753,1488.8271
16,12,10000000,169567940,169622822,1876.9911,1492.8154
16,13,10000000,169567940,170634732,1869.6816,1485.1361
16,14,10000000,169567940,168997888,1881.1878,1483.5302
16,15,10000000,169567940,168663388,1875.7596,1492.1045
16,16,10000000,169567940,170376690,1865.1428,1484.4841
16,17,10000000,169567940,169919296,1846.0679,1491.1079
16,18,10000000,169567940,170080442,1847.0533,1486.8769
16,19,10000000,169567940,168782492,1855.0542,1491.5983
16,20,10000000,169567940,168074062,1884.8943,1494.7016
16,21,10000000,169567940,169606988,1888.5829,1504.8627
16,22,10000000,169567940,168026588,1912.5317,1511.0891
16,23,10000000,169567940,170842592,1886.891,1498.9706
16,24,10000000,169567940,169473394,1893.181,1497.1059
16,25,10000000,169567940,169238788,1904.2224,1495.1659
16,26,10000000,169567940,170667962,1892.4278,1500.0264
16,27,10000000,169567940,170581612,1860.8006,1496.6939
16,28,10000000,169567940,171157188,1902.6237,1500.0669
16,29,10000000,169567940,169146658,1878.1776,1500.3437
16,30,10000000,169567940,171450448,1884.5049,1497.2326
16,31,10000000,169567940,169584968,1892.4753,1498.0321
16,32,10000000,169567940,167880782,1895.3383,1504.9939
16,33,10000000,169567940,170813960,1864.1162,1499.8108
16,34,10000000,169567940,169354730,1865.0496,1491.0657
16,35,10000000,169567940,169956560,1886.0863,1500.6764
16,36,10000000,169567940,168267644,1863.0211,1491.0242
16,37,10000000,169567940,169732872,1892.0195,1500.2263
16,38,10000000,169567940,170407214,1881.9737,1497.359
16,39,10000000,169567940,170196584,1885.2405,1501.126
16,40,10000000,169567940,168715830,1855.8078,1492.8142
16,41,10000000,169567940,167809740,1859.1164,1490.1142
16,42,10000000,169567940,171277112,1882.6696,1499.9591
16,43,10000000,169567940,169779474,1855.8173,1493.6739
16,44,10000000,169567940,170712558,1876.4622,1487.7888
16,45,10000000,169567940,170751942,1861.2027,1494.9574
16,46,10000000,169567940,168091816,1862.7372,1501.2
16,47,10000000,169567940,169126702,1877.2634,1492.0113
16,48,10000000,169567940,169579420,1870.8509,1485.8733
16,49,10000000,169567940,169919072,1890.3118,1505.6103
16,50,10000000,169567940,169779976,1874.5728,1492.6898
16,51,10000000,169567940,168756380,1890.0446,1492.5126
16,52,10000000,169567940,169893942,1872.6052,1495.3877
16,53,10000000,169567940,170658974,1866.7252,1497.0239
16,54,10000000,169567940,169403074,1846.8832,1489.3412
16,55,10000000,169567940,169412196,1891.6637,1495.7974
16,56,10000000,169567940,169333422,1833.7623,1483.5082
16,57,10000000,169567940,168315510,1849.3493,1481.679
16,58,10000000,169567940,169707590,1876.8289,1486.555
16,59,10000000,169567940,168783400,1867.9544,1484.2505
16,60,10000000,169567940,168784394,1874.2204,1482.116
16,61,10000000,169567940,169258530,1865.4943,1489.2621
16,62,10000000,169567940,168149008,1853.0591,1490.7421
16,63,10000000,169567940,169700164,1893.7403,1482.5063
16,64,10000000,169567940,170129988,1865.5225,1490.8856
16,65,10000000,169567940,170678460,1842.8693,1486.4147
16,66,10000000,169567940,170113098,1855.9651,1497.6401
16,67,10000000,169567940,168147958,1862.3868,1498.6636
16,68,10000000,169567940,170038520,1859.0795,1499.3621
16,69,10000000,169567940,169708248,1881.7082,1492.2501
16,70,10000000,169567940,168570456,1895.877,1485.989
16,71,10000000,169567940,168734272,1861.5084,1494.2229
16,72,10000000,169567940,169408500,1862.7754,1487.2084
16,73,10000000,169567940,169706798,1844.2456,1489.7601
16,74,10000000,169567940,169729264,1886.1458,1485.7511
16,75,10000000,169567940,169766140,1845.4475,1489.1741
16,76,10000000,169567940,170388182,1848.4779,1485.1101
16,77,10000000,169567940,170558728,1872.3111,1496.3838
16,78,10000000,169567940,168969304,1855.4527,1483.4231
16,79,10000000,169567940,169240380,1866.0012,1502.6347
16,80,10000000,169567940,168229366,1874.8092,1495.3447
16,81,10000000,169567940,169726926,1887.2929,1503.5653
16,82,10000000,169567940,170675768,1896.6691,1496.0908
16,83,10000000,169567940,168339972,1873.3665,1485.8085
16,84,10000000,169567940,170754740,1865.4713,1481.3004
16,85,10000000,169567940,168996494,1888.9044,1484.8111
16,86,10000000,169567940,169133532,1874.2992,1482.8296
16,87,10000000,169567940,169939302,1871.0653,1494.2881
16,88,10000000,169567940,171037320,1873.3897,1491.4591
16,89,10000000,169567940,171057500,1839.507,1483.8134
16,90,10000000,169567940,168559762,1884.7085,1488.066
16,91,10000000,169567940,170434448,1844.3963,1487.8159
16,92,10000000,169567940,170128098,1866.6383,1500.8098
16,93,10000000,169567940,169448656,1900.3735,1497.6598
16,94,10000000,169567940,168985562,1883.5914,1491.8748
16,95,10000000,169567940,171553494,1882.107,1493.9619
16,96,10000000,169567940,170148110,1886.682,1493.4343
16,97,10000000,169567940,169340868,1868.214,1500.3504
16,98,10000000,169567940,170033550,1863.4758,1489.9399
16,99,10000000,169567940,169621970,1873.4508,1496.0738
17,0,10000000,84993356,83697924,2116.2214,1525.1045
17,1,10000000,84993356,84834938,2121.3247,1526.3793
17,2,10000000,84993356,84380012,2141.3075,1515.1912
17,3,10000000,84993356,85320794,2083.6865,1527.9339
17,4,10000000,84993356,85110580,2103.3626,1509.7057
17,5,10000000,84993356,85373304,2089.5587,1515.8782
17,6,10000000,84993356,85102258,2099.8124,1519.8213
17,7,10000000,84993356,84962764,2081.5755,1515.3709
17,8,10000000,84993356,85537912,2086.1786,1519.098
17,9,10000000,84993356,85594828,2106.7692,1505.8408
17,10,10000000,84993356,85035252,2073.9037,1512.8087
17,11,10000000,84993356,85344810,2089.8341,1497.2597
17,12,10000000,84993356,84647714,2142.8204,1520.8667
17,13,10000000,84993356,84858152,2136.4004,1522.5552
17,14,10000000,84993356,85162628,2086.3753,1509.0862
17,15,10000000,84993356,85136170,2126.1544,1528.2613
17,16,10000000,84993356,85455154,2133.0729,1518.9371
17,17,10000000,84993356,84792350,2097.7339,1494.8558
17,18,10000000,84993356,84574062,2105.2344,1501.8944
17,19,10000000,84993356,84496894,2099.6169,1505.777
17,20,10000000,84993356,85626164,2080.0592,1512.3653
17,21,10000000,84993356,84702040,2094.2133,1506.375
17,22,10000000,84993356,84617876,2093.4516,1512.113
17,23,10000000,84993356,84517144,2099.1771,1497.4273
17,24,10000000,84993356,84538244,2104.075,1497.0705
17,25,10000000,84993356,84688244,2092.0244,1506.1291
17,26,10000000,84993356,84934086,2109.8442,1528.1183
17,27,10000000,84993356,84857894,2082.5003,1510.975
17,28,10000000,84993356,85594958,2122.5409,1513.5772
17,29,10000000,84993356,84985372,2137.0424,1510.9698
17,30,10000000,84993356,85262362,2126.3742,1505.2697
17,31,10000000,84993356,85111146,2131.7826,1547.528
17,32,10000000,84993356,85368276,2147.4668,1506.2972
17,33,10000000,84993356,84652902,2136.9436,1526.0388
17,34,10000000,84993356,85143310,2115.2385,1501.9677
17,35,10000000,84993356,84925350,2140.8994,1510.4322
17,36,10000000,84993356,85312044,2099.0654,1491.7794
17,37,10000000,84993356,84962826,2112.4684,1512.3978
17,38,10000000,84993356,84677140,2061.7907,1504.3687
17,39,10000000,84993356,85539130,2108.5124,1518.0138
17,40,10000000,84993356,84890944,2108.6007,1504.8441
17,41,10000000,84993356,84943236,2123.3243,1498.1622
17,42,10000000,84993356,85196994,2094.6624,1523.2856
17,43,10000000,84993356,84865866,2136.9961,1513.0163
17,44,10000000,84993356,84510930,2102.0842,1515.1453
17,45,10000000,84993356,84697224,2094.4599,1511.6515
17,46,10000000,84993356,84787510,2139.5545,1506.683
17,47,10000000,84993356,85294232,2099.9287,1494.3455
17,48,10000000,84993356,84906376,2156.6727,1505.1444
17,49,10000000,84993356,84422048,2119.7352,1499.3672
17,50,10000000,84993356,84926442,2067.1289,1538.3121
17,51,10000000,84993356,84501500,2091.2577,1502.8574
17,52,10000000,84993356,84811194,2134.5965,1496.7035
17,53,10000000,84993356,85172324,2073.1338,1511.9707
17,54,10000000,84993356,84950214,2152.4363,1503.201
17,55,10000000,84993356,84732462,2132.2716,1504.5332
17,56,10000000,84993356,84941752,2094.5445,1512.6443
17,57,10000000,84993356,84806466,2100.7197,1503.3981
17,58,10000000,84993356,84566220,2097.3633,1525.8104
17,59,10000000,84993356,85371726,2106.9701,1516.0718
17,60,10000000,84993356,85036554,2099.542,1516.3438
17,61,10000000,84993356,85361576,2093.4205,1529.0773
17,62,10000000,84993356,84703504,2099.562,1538.8617
17,63,10000000,84993356,85247712,2067.3352,1522.8179
17,64,10000000,84993356,84694844,2091.5525,1521.9071
17,65,10000000,84993356,85001180,2085.9164,1525.0789
17,66,10000000,84993356,84853066,2104.9416,1519.9365
17,67,10000000,84993356,84899828,2077.219,1515.2973
17,68,10000000,84993356,84761318,2106.1119,1517.4751
17,69,10000000,84993356,85437950,2121.8719,1513.8655
17,70,10000000,84993356,84762354,2116.6102,1541.84
17,71,10000000,84993356,85675346,2091.6095,1515.7557
17,72,10000000,84993356,84682816,2096.0801,1522.2064
17,73,10000000,84993356,84843578,2113.2201,1528.158
17,74,10000000,84993356,85080734,2079.3724,1520.8189
17,75,10000000,84993356,84623950,2116.6198,1499.5021
17,76,10000000,84993356,84741422,2078.9573,1518.0561
17,77,10000000,84993356,85426246,2087.1113,1496.7317
17,78,10000000,84993356,85033204,2124.0005,1552.3621
17,79,10000000,84993356,85522132,2113.4859,1507.7692
17,80,10000000,84993356,84822176,2145.8054,1505.8011
17,81,10000000,84993356,84869370,2110.7426,1488.8884
17,82,10000000,84993356,84892328,2104.0558,1509.4659
17,83,10000000,84993356,84904610,2088.224,1498.3906
17,84,10000000,84993356,84419900,2136.1256,1499.3137
17,85,10000000,84993356,84841136,2124.9494,1511.6236
17,86,10000000,84993356,84934752,2137.4122,1512.4212
17,87,10000000,84993356,85044538,2114.2264,1513.7928
18,0,10000000,42587964,42505198,2662.335,1534.2601
18,1,10000000,42587964,42689376,2628.7672,1552.8458
18,2,10000000,42587964,42397062,2645.7157,1539.0069
18,3,10000000,42587964,42313574,2646.0425,1516.612
18,4,10000000,42587964,42652254,2620.4188,1527.4375
18,5,10000000,42587964,42416534,2632.3022,1531.7784
18,6,10000000,42587964,42726912,2630.3508,1533.6751
18,7,10000000,42587964,42508848,2657.7203,1531.7258
18,8,10000000,42587964,42557364,2654.1058,1551.6806
18,9,10000000,42587964,42447456,2658.7943,1522.3988
18,10,10000000,42587964,42654788,2642.2434,1533.8129
18,11,10000000,42587964,42555672,2688.0133,1522.6021
18,12,10000000,42587964,42425400,2675.8935,1520.5393
18,13,10000000,42587964,42802708,2677.4932,1514.01
18,14,10000000,42587964,42564848,2649.0342,1532.7991
18,15,10000000,42587964,42626510,2616.1048,1520.1261
18,16,10000000,42587964,42482428,2616.4347,1528.8754
18,17,10000000,42587964,42653512,2594.3757,1521.4848
18,18,10000000,42587964,42637648,2613.4007,1532.9437
18,19,10000000,42587964,42546980,2655.5594,1535.4072
18,20,10000000,42587964,42607014,2631.7541,1518.5064
18,21,10000000,42587964,42411720,2634.0115,1528.9814
18,22,10000000,42587964,42375100,2636.3688,1517.8683
18,23,10000000,42587964,42736908,2631.833,1535.3563
18,24,10000000,42587964,42610330,2642.2174,1527.8872
18,25,10000000,42587964,42514034,2628.5642,1532.8575
18,26,10000000,42587964,42322498,2633.1962,1511.2017
18,27,10000000,42587964,42613758,2652.43,1524.4008
18,28,10000000,42587964,42641174,2633.5788,1516.7162
18,29,10000000,42587964,42610566,2680.7211,1521.3208
18,30,10000000,42587964,42709140,2644.9018,1509.9646
18,31,10000000,42587964,42638724,2640.1845,1564.6118
18,32,10000000,42587964,42729518,2612.0877,1537.3152
18,33,10000000,42587964,42823410,2624.0065,1546.1598
18,34,10000000,42587964,42620336,2629.0094,1551.1842
18,35,10000000,42587964,42599898,2610.7032,1537.8672
18,36,10000000,42587964,42577690,2630.6562,1544.8785
18,37,10000000,42587964,42528622,2657.2088,1559.3321
18,38,10000000,42587964,42538952,2658.4854,1554.8984
18,39,10000000,42587964,42568312,2627.1154,1540.5447
18,40,10000000,42587964,42585956,2627.7919,1538.276
18,41,10000000,42587964,42543640,2629.2377,1540.7946
18,42,10000000,42587964,42644656,2644.351,1549.7247
18,43,10000000,42587964,42731396,2652.5216,1557.3593
18,44,10000000,42587964,42553698,2675.0964,1553.2265
18,45,10000000,42587964,42612224,2652.72,1559.3724
18,46,10000000,42587964,42667530,2674.9289,1541.6801
18,47,10000000,42587964,42551548,2663.2034,1530.7327
18,48,10000000,42587964,42643230,2629.3043,1555.0678
18,49,10000000,42587964,42572618,2690.42,1540.0232
18,50,10000000,42587964,42710166,2620.3423,1530.1295
18,51,10000000,42587964,42662886,2662.5233,1512.0826
18,52,10000000,42587964,42540098,2683.3706,1534.9533
18,53,10000000,42587964,42352250,2625.8845,1535.947
18,54,10000000,42587964,42741774,2661.3206,1522.3664
18,55,10000000,42587964,42682162,2682.8312,1529.6282
18,56,10000000,42587964,42540976,2660.8259,1540.6402
18,57,10000000,42587964,42776500,2642.9773,1515.7881
18,58,10000000,42587964,42660148,2634.7264,1555.7058
18,59,10000000,42587964,42605882,2667.6108,1538.2109
18,60,10000000,42587964,42527958,2637.6708,1541.6681
18,61,10000000,42587964,42517704,2620.2265,1507.4408
18,62,10000000,42587964,42519512,2667.9628,1516.4995
18,63,10000000,42587964,42789098,2675.092,1507.9514
18,64,10000000,42587964,42551204,2665.5846,1545.681
18,65,10000000,42587964,42478772,2801.9244,1520.5908
18,66,10000000,42587964,42537252,2705.952,1523.8555
18,67,10000000,42587964,42664794,2669.4631,1528.7512
18,68,10000000,42587964,42487688,2683.6784,1527.8189
18,69,10000000,42587964,42774946,2649.7472,1532.7839
18,70,10000000,42587964,42763300,2642.5912,1512.2364
18,71,10000000,42587964,42783336,2635.0445,1497.2244
18,72,10000000,42587964,42647510,2658.0681,1538.8191
18,73,10000000,42587964,42389944,2646.517,1531.2042
18,74,10000000,42587964,42695072,2628.8499,1512.6964
19,0,10000000,21765512,21729930,3370.2833,1577.3633
19,1,10000000,21765512,21826376,3316.2782,1559.3886
19,2,10000000,21765512,21772804,3374.3486,1574.0312
19,3,10000000,21765512,21744402,3354.3933,1580.5929
19,4,10000000,21765512,21774558,3376.3783,1575.8061
19,5,10000000,21765512,21762514,3348.4843,1553.0212
19,6,10000000,21765512,21779008,3355.6922,1584.3107
19,7,10000000,21765512,21770730,3338.8913,1636.027
19,8,10000000,21765512,21734960,3402.6834,1556.7767
19,9,10000000,21765512,21715600,3321.8378,1571.6819
19,10,10000000,21765512,21726488,3317.8278,1568.2555
19,11,10000000,21765512,21768316,3357.2613,1579.1254
19,12,10000000,21765512,21741142,3296.7058,1598.0077
19,13,10000000,21765512,21841236,3309.4349,1590.181
19,14,10000000,21765512,21722724,3331.8366,1580.1824
19,15,10000000,21765512,21759170,3344.4615,1590.6691
19,16,10000000,21765512,21770016,3302.4179,1588.8627
19,17,10000000,21765512,21718828,3326.7171,1589.5843
19,18,10000000,21765512,21730904,3346.4753,1579.5853
19,19,10000000,21765512,21739954,3320.7166,1598.6355
19,20,10000000,21765512,21815212,3306.1673,1596.5244
19,21,10000000,21765512,21727754,3349.9194,1578.2082
19,22,10000000,21765512,21747092,3337.9555,1605.2475
19,23,10000000,21765512,21855478,3319.8567,1604.8961
19,24,10000000,21765512,21716864,3370.5729,1603.2917
19,25,10000000,21765512,21745924,3363.5542,1581.7685
19,26,10000000,21765512,21784330,3350.2109,1605.3494
19,27,10000000,21765512,21890662,3386.5222,1586.3901
19,28,10000000,21765512,21742122,3392.1207,1598.8563
19,29,10000000,21765512,21806142,3345.8877,1587.9638
19,30,10000000,21765512,21754930,3397.9049,1585.496
19,31,10000000,21765512,21730758,3384.4809,1612.6938
19,32,10000000,21765512,21683780,3367.2494,1598.8865
19,33,10000000,21765512,21754872,3409.8258,1575.9586
19,34,10000000,21765512,21733926,3353.335,1605.2159
19,35,10000000,21765512,21720298,3332.4986,1578.7984
19,36,10000000,21765512,21786544,3391.3807,1568.2658
19,37,10000000,21765512,21727546,3369.4101,1599.3646
19,38,10000000,21765512,21713254,3318.1739,1615.029
19,39,10000000,21765512,21803728,3397.8796,1575.8253
19,40,10000000,21765512,21748220,3460.2241,1930.4991
19,41,10000000,21765512,21814924,3326.6643,1576.128
19,42,10000000,21765512,21732864,3382.9183,1560.2042
19,43,10000000,21765512,21786236,3370.1313,1577.2839
19,44,10000000,21765512,21747352,3334.7827,1565.3347
19,45,10000000,21765512,21739338,3370.811,1560.5404
19,46,10000000,21765512,21749718,3366.2927,1580.805
19,47,10000000,21765512,21807346,3326.5399,1571.5388
19,48,10000000,21765512,21787424,3319.7165,1568.9517
19,49,10000000,21765512,21774556,3363.387,1560.0305
19,50,10000000,21765512,21749432,3330.2864,1568.199
19,51,10000000,21765512,21746120,3340.0579,1579.544
19,52,10000000,21765512,21766672,3369.9812,1548.0736
19,53,10000000,21765512,21738374,3379.0023,1588.6444
19,54,10000000,21765512,21730498,3335.2411,1572.8125
19,55,10000000,21765512,21650114,3362.0878,1565.6877
19,56,10000000,21765512,21815030,3360.4445,1567.2429
19,57,10000000,21765512,21799282,3357.615,1571.9384
19,58,10000000,21765512,21759632,3342.7286,1584.7604
19,59,10000000,21765512,21806786,3343.5891,1581.2861
19,60,10000000,21765512,21817074,3338.9785,1585.9311
19,61,10000000,21765512,21741466,3337.357,1589.019
19,62,10000000,21765512,21777240,3319.8412,1571.2842
20,0,10000000,11125636,11134174,4110.943,1641.566
20,1,10000000,11125636,11125792,4120.5797,1638.1922
20,2,10000000,11125636,11134428,4108.802,1602.8362
20,3,10000000,11125636,11128266,4109.4648,1649.3633
20,4,10000000,11125636,11145062,4118.2996,1645.1381
20,5,10000000,11125636,11103148,4118.1779,1623.1557
20,6,10000000,11125636,11112758,4098.4343,1634.9382
20,7,10000000,11125636,11105336,4101.0203,1630.0366
20,8,10000000,11125636,11116364,4117.644,1602.2533
20,9,10000000,11125636,11156676,4129.575,1602.438
20,10,10000000,11125636,11120212,4089.8952,1615.0451
20,11,10000000,11125636,11137250,4080.0771,1606.2844
20,12,10000000,11125636,11122570,4102.3753,1599.1966
