bits,i,size,MSH,S_MSH,MMP,S_MMP,PMP,S_PMP
13,71,10000000,296.6515,1356339700,835.5182,1356339700,1592.5231,1356339700
13,72,10000000,307.9108,1356339700,828.3289,1356339700,1584.4393,1356339700
13,73,10000000,309.8297,1356339700,843.0969,1356339700,1586.4013,1356339700
13,74,10000000,319.4264,1356339700,849.3097,1356339700,1590.3828,1356339700
13,75,10000000,316.8679,1356339700,836.2942,1356339700,1594.7473,1356339700
13,76,10000000,311.8475,1356339700,842.9862,1356339700,1585.217,1356339700
13,77,10000000,314.0659,1356339700,832.7009,1356339700,1588.7814,1356339700
13,78,10000000,305.1677,1356339700,832.9062,1356339700,1573.8478,1356339700
13,79,10000000,312.7621,1356339700,838.1464,1356339700,1595.5175,1356339700
13,80,10000000,301.4943,1356339700,837.6382,1356339700,1580.9956,1356339700
13,81,10000000,303.5237,1356339700,841.645,1356339700,1596.859,1356339700
13,82,10000000,295.4376,1356339700,833.7096,1356339700,1595.9088,1356339700
13,83,10000000,302.3643,1356339700,836.1869,1356339700,1581.3879,1356339700
13,84,10000000,298.8232,1356339700,847.6721,1356339700,1591.1851,1356339700
13,85,10000000,297.0952,1356339700,839.6861,1356339700,1601.3226,1356339700
13,86,10000000,299.1879,1356339700,840.8689,1356339700,1607.8469,1356339700
13,87,10000000,314.3268,1356339700,827.2297,1356339700,1584.2956,1356339700
13,88,10000000,304.2167,1356339700,835.7621,1356339700,1589.6435,1356339700
13,89,10000000,308.5082,1356339700,828.6281,1356339700,1598.0562,1356339700
13,90,10000000,309.4386,1356339700,848.7692,1356339700,1586.534,1356339700
13,91,10000000,313.7023,1356339700,839.8567,1356339700,1582.2147,1356339700
13,92,10000000,308.0084,1356339700,852.0634,1356339700,1583.741,1356339700
13,93,10000000,304.2358,1356339700,839.4181,1356339700,1590.6164,1356339700
13,94,10000000,308.9684,1356339700,842.0577,1356339700,1590.3533,1356339700
13,95,10000000,301.0185,1356339700,828.2848,1356339700,1588.8388,1356339700
13,96,10000000,303.7781,1356339700,842.9604,1356339700,1591.6733,1356339700
13,97,10000000,309.7407,1356339700,831.3886,1356339700,1597.3293,1356339700
13,98,10000000,307.1429,1356339700,826.1842,1356339700,1595.9128,1356339700
13,99,10000000,306.4838,1356339700,826.5275,1356339700,1579.2742,1356339700
14,0,10000000,374.6988,678199012,913.0851,678199012,1630.7852,678199012
14,1,10000000,373.7103,678199012,917.3257,678199012,1629.1887,678199012
14,2,10000000,371.8129,678199012,919.0712,678199012,1635.0824,678199012
14,3,10000000,371.1046,678199012,922.9984,678199012,1644.2684,678199012
14,4,10000000,368.5328,678199012,914.4559,678199012,1634.5668,678199012
14,5,10000000,381.8073,678199012,911.8804,678199012,1633.6678,678199012
14,6,10000000,378.662,678199012,913.3855,678199012,1632.7801,678199012
14,7,10000000,376.1766,678199012,922.9342,678199012,1630.1059,678199012
14,8,10000000,370.6234,678199012,903.962,678199012,1647.1517,678199012
14,9,10000000,381.4033,678199012,913.9236,678199012,1628.6392,678199012
14,10,10000000,370.3858,678199012,912.4253,678199012,1639.195,678199012
14,11,10000000,376.3681,678199012,917.9975,678199012,1621.271,678199012
14,12,10000000,378.4719,678199012,916.1732,678199012,1626.4629,678199012
14,13,10000000,378.4099,678199012,923.2727,678199012,1648.5632,678199012
14,14,10000000,378.6064,678199012,911.9571,678199012,1638.6327,678199012
14,15,10000000,380.4612,678199012,911.8945,678199012,1629.8119,678199012
14,16,10000000,379.04,678199012,902.1622,678199012,1624.1879,678199012
14,17,10000000,374.5768,678199012,922.5433,678199012,1635.4373,678199012
14,18,10000000,373.3318,678199012,917.636,678199012,1635.5389,678199012
14,19,10000000,372.2632,678199012,915.212,678199012,1634.9358,678199012
14,20,10000000,379.0553,678199012,913.1773,678199012,1644.5082,678199012
14,21,10000000,376.3847,678199012,927.1722,678199012,1628.0898,678199012
14,22,10000000,382.6864,678199012,920.4945,678199012,1636.1638,678199012
14,23,10000000,373.1327,678199012,918.9228,678199012,1630.507,678199012
14,24,10000000,378.5471,678199012,910.7072,678199012,1629.1392,678199012
14,25,10000000,385.1653,678199012,896.9316,678199012,1632.0471,678199012
14,26,10000000,379.044,678199012,916.3609,678199012,1634.3848,678199012
14,27,10000000,382.4652,678199012,916.5296,678199012,1642.528,678199012
14,28,10000000,379.4505,678199012,914.2002,678199012,1633.0334,678199012
14,29,10000000,369.132,678199012,913.1342,678199012,1644.6848,678199012
14,30,10000000,373.7445,678199012,908.7803,678199012,1635.4595,678199012
14,31,10000000,368.7224,678199012,908.0887,678199012,1650.7845,678199012
14,32,10000000,381.9183,678199012,915.5534,678199012,1623.2066,678199012
14,33,10000000,371.6925,678199012,916.681,678199012,1619.9143,678199012
14,34,10000000,370.4404,678199012,915.7851,678199012,1625.6682,678199012
14,35,10000000,378.1742,678199012,914.8074,678199012,1634.7351,678199012
14,36,10000000,379.1798,678199012,923.5367,678199012,1627.0981,678199012
14,37,10000000,373.5515,678199012,915.4819,678199012,1639.6367,678199012
14,38,10000000,378.7325,678199012,924.7011,678199012,1632.9825,678199012
14,39,10000000,380.822,678199012,915.6049,678199012,1616.9251,678199012
14,40,10000000,380.6026,678199012,918.7696,678199012,1625.0418,678199012
14,41,10000000,381.8037,678199012,918.5245,678199012,1629.6905,678199012
14,42,10000000,387.9996,678199012,925.0635,678199012,1633.5929,678199012
14,43,10000000,385.7472,678199012,918.7124,678199012,1627.1059,678199012
14,44,10000000,380.3062,678199012,907.8136,678199012,1626.3102,678199012
14,45,10000000,380.9707,678199012,922.4759,678199012,1629.2102,678199012
14,46,10000000,375.8125,678199012,920.9848,678199012,1632.0354,678199012
14,47,10000000,381.8409,678199012,919.5944,678199012,1625.167,678199012
14,48,10000000,386.9954,678199012,900.272,678199012,1633.8725,678199012
14,49,10000000,372.7984,678199012,911.117,678199012,1634.0625,678199012
14,50,10000000,377.6825,678199012,917.4744,678199012,1631.9305,678199012
14,51,10000000,377.5192,678199012,921.6972,678199012,1629.436,678199012
14,52,10000000,376.9909,678199012,925.2307,678199012,1625.613,678199012
14,53,10000000,368.3807,678199012,919.3873,678199012,1626.9957,678199012
14,54,10000000,376.676,678199012,918.3209,678199012,1627.1145,678199012
14,55,10000000,389.4315,678199012,974.4348,678199012,1800.9683,678199012
14,56,10000000,377.4924,678199012,949.3941,678199012,1639.4348,678199012
14,57,10000000,412.4552,678199012,919.9509,678199012,1634.5573,678199012
14,58,10000000,374.0599,678199012,936.0766,678199012,1649.4576,678199012
14,59,10000000,373.7446,678199012,935.6403,678199012,1641.387,678199012
14,60,10000000,397.0601,678199012,933.1046,678199012,1668.1321,678199012
14,61,10000000,376.299,678199012,943.2722,678199012,1638.7522,678199012
14,62,10000000,385.2617,678199012,947.9239,678199012,1635.2553,678199012
14,63,10000000,384.0677,678199012,908.0741,678199012,1654.9217,678199012
14,64,10000000,385.1198,678199012,990.2088,678199012,1654.6357,678199012
14,65,10000000,391.9762,678199012,954.1456,678199012,2063.8558,678199012
14,66,10000000,468.3831,678199012,1171.9334,678199012,1827.5052,678199012
14,67,10000000,397.7385,678199012,929.5283,678199012,1646.1825,678199012
14,68,10000000,380.0172,678199012,919.1245,678199012,1626.576,678199012
14,69,10000000,381.5021,678199012,902.2002,678199012,1639.4246,678199012
14,70,10000000,359.4286,678199012,918.6529,678199012,1606.7429,678199012
14,71,10000000,387.2029,678199012,910.6785,678199012,1633.5747,678199012
14,72,10000000,383.9212,678199012,918.7799,678199012,1608.8255,678199012
14,73,10000000,375.216,678199012,904.7334,678199012,1613.0202,678199012
14,74,10000000,365.3459,678199012,900.9174,678199012,1617.8578,678199012
14,75,10000000,373.1607,678199012,909.7305,678199012,1607.3965,678199012
14,76,10000000,373.1906,678199012,909.435,678199012,1613.2703,678199012
14,77,10000000,379.7871,678199012,906.3673,678199012,1618.4163,678199012
14,78,10000000,380.3662,678199012,920.5535,678199012,1620.557,678199012
14,79,10000000,372.5634,678199012,911.6277,678199012,1616.1711,678199012
14,80,10000000,381.1293,678199012,908.4698,678199012,1606.9493,678199012
14,81,10000000,365.3943,678199012,891.6932,678199012,1601.6678,678199012
14,82,10000000,369.6743,678199012,898.2356,678199012,1605.0451,678199012
14,83,10000000,367.4348,678199012,902.3555,678199012,1607.5649,678199012
14,84,10000000,373.6067,678199012,908.1581,678199012,1611.2835,678199012
14,85,10000000,367.222,678199012,894.9301,678199012,1610.9201,678199012
14,86,10000000,366.7536,678199012,896.6237,678199012,1607.0934,678199012
14,87,10000000,368.3895,678199012,898.8789,678199012,1627.6985,678199012
14,88,10000000,371.0101,678199012,900.1451,678199012,1607.9695,678199012
14,89,10000000,358.3059,678199012,888.455,678199012,1599.1288,678199012
14,90,10000000,368.7578,678199012,898.8957,678199012,1605.4844,678199012
14,91,10000000,368.6277,678199012,890.5272,678199012,1610.1581,678199012
14,92,10000000,368.3229,678199012,896.6766,678199012,1619.5474,678199012
14,93,10000000,371.7151,678199012,895.1654,678199012,1605.0422,678199012
14,94,10000000,385.5358,678199012,899.3535,678199012,1609.4593,678199012
14,95,10000000,382.3351,678199012,909.3757,678199012,1610.1373,678199012
14,96,10000000,374.991,678199012,912.9036,678199012,1608.2525,678199012
14,97,10000000,365.5473,678199012,899.8943,678199012,1611.8703,678199012
14,98,10000000,371.9428,678199012,904.2079,678199012,1605.3142,678199012
14,99,10000000,369.4369,678199012,893.0172,678199012,1612.6291,678199012
15,0,10000000,461.4043,339108872,1060.6636,339108872,1689.9164,339108872
15,1,10000000,461.4717,339108872,1058.2324,339108872,1679.2813,339108872
15,2,10000000,453.9859,339108872,1055.1085,339108872,1684.8948,339108872
15,3,10000000,462.1675,339108872,1058.8577,339108872,1690.635,339108872
15,4,10000000,467.1671,339108872,1051.8737,339108872,1686.0167,339108872
15,5,10000000,462.6203,339108872,1058.2898,339108872,1690.6241,339108872
15,6,10000000,456.2639,339108872,1067.3449,339108872,1685.4308,339108872
15,7,10000000,460.6043,339108872,1058.4223,339108872,1680.2559,339108872
15,8,10000000,465.1523,339108872,1056.3059,339108872,1678.7524,339108872
15,9,10000000,468.2692,339108872,1062.0637,339108872,1682.6474,339108872
15,10,10000000,460.8237,339108872,1044.0765,339108872,1688.6648,339108872
15,11,10000000,470.537,339108872,1067.8982,339108872,1678.9961,339108872
15,12,10000000,466.9455,339108872,1061.007,339108872,1681.1153,339108872
15,13,10000000,466.6267,339108872,1052.9388,339108872,1688.9907,339108872
15,14,10000000,451.7358,339108872,1069.6512,339108872,1678.9532,339108872
15,15,10000000,457.453,339108872,1070.595,339108872,1689.9863,339108872
15,16,10000000,473.356,339108872,1067.6222,339108872,1694.9569,339108872
15,17,10000000,458.6564,339108872,1052.0679,339108872,1706.1428,339108872
15,18,10000000,468.6251,339108872,1087.6294,339108872,1714.7827,339108872
15,19,10000000,477.3847,339108872,1094.9269,339108872,1719.7814,339108872
15,20,10000000,479.3576,339108872,1082.4318,339108872,1717.2343,339108872
15,21,10000000,468.8187,339108872,1066.1338,339108872,1719.071,339108872
15,22,10000000,466.3148,339108872,1080.7805,339108872,1708.3182,339108872
15,23,10000000,475.4571,339108872,1080.1672,339108872,1709.0816,339108872
15,24,10000000,472.5967,339108872,1090.3003,339108872,1718.5351,339108872
15,25,10000000,473.72,339108872,1073.7037,339108872,1705.2357,339108872
15,26,10000000,459.4303,339108872,1076.6322,339108872,1714.9336,339108872
15,27,10000000,461.0895,339108872,1087.9831,339108872,1718.3448,339108872
15,28,10000000,466.9285,339108872,1072.9292,339108872,1712.6699,339108872
15,29,10000000,465.9341,339108872,1086.4759,339108872,1718.3588,339108872
15,30,10000000,476.678,339108872,1081.8545,339108872,1756.5164,339108872
15,31,10000000,479.8664,339108872,1091.6377,339108872,1716.436,339108872
15,32,10000000,476.2642,339108872,1072.2312,339108872,1728.2003,339108872
15,33,10000000,480.8213,339108872,1078.7978,339108872,1715.0193,339108872
15,34,10000000,478.0382,339108872,1090.7143,339108872,1721.1504,339108872
15,35,10000000,476.9318,339108872,1076.6849,339108872,1710.6417,339108872
15,36,10000000,469.3697,339108872,1071.4961,339108872,1718.9382,339108872
15,37,10000000,468.3855,339108872,1084.1463,339108872,1730.7335,339108872
15,38,10000000,479.2134,339108872,1079.9679,339108872,1728.3072,339108872
15,39,10000000,472.8078,339108872,1075.1847,339108872,1726.6156,339108872
15,40,10000000,467.6745,339108872,1097.8673,339108872,1730.7007,339108872
15,41,10000000,463.9563,339108872,1083.7816,339108872,1729.8552,339108872
15,42,10000000,472.3838,339108872,1075.6019,339108872,1719.7714,339108872
15,43,10000000,461.1735,339108872,1072.3494,339108872,1721.8287,339108872
15,44,10000000,472.8551,339108872,1097.9554,339108872,1725.3785,339108872
15,45,10000000,461.0734,339108872,1090.2593,339108872,1720.0982,339108872
15,46,10000000,479.2709,339108872,1083.7755,339108872,1714.4949,339108872
15,47,10000000,473.877,339108872,1082.5802,339108872,1720.3843,339108872
15,48,10000000,473.9529,339108872,1089.8449,339108872,1710.8902,339108872
15,49,10000000,470.4664,339108872,1087.3987,339108872,1713.3209,339108872
15,50,10000000,466.5074,339108872,1091.9442,339108872,1698.7119,339108872
15,51,10000000,470.6984,339108872,1070.6608,339108872,1719.2984,339108872
15,52,10000000,480.8877,339108872,1089.2776,339108872,1724.1424,339108872
15,53,10000000,478.6609,339108872,1079.7375,339108872,1707.9466,339108872
15,54,10000000,485.8042,339108872,1078.2808,339108872,1715.7225,339108872
15,55,10000000,476.9103,339108872,1085.2852,339108872,1726.3838,339108872
15,56,10000000,473.914,339108872,1083.1735,339108872,1717.5206,339108872
15,57,10000000,468.9383,339108872,1083.9984,339108872,1710.8411,339108872
15,58,10000000,460.9133,339108872,1070.9297,339108872,1724.9433,339108872
15,59,10000000,463.5895,339108872,1094.3806,339108872,1714.2907,339108872
15,60,10000000,469.1347,339108872,1074.529,339108872,1721.7132,339108872
15,61,10000000,468.0936,339108872,1070.9067,339108872,1702.1751,339108872
15,62,10000000,463.7257,339108872,1084.5552,339108872,1706.51,339108872
15,63,10000000,461.7959,339108872,1100.5486,339108872,1713.1905,339108872
15,64,10000000,473.7994,339108872,1084.7928,339108872,1710.8469,339108872
15,65,10000000,477.7648,339108872,1079.7502,339108872,1716.612,339108872
15,66,10000000,472.2511,339108872,1060.4017,339108872,1721.7366,339108872
15,67,10000000,471.1645,339108872,1077.5464,339108872,1708.256,339108872
15,68,10000000,478.8127,339108872,1072.36,339108872,1700.8397,339108872
15,69,10000000,472.3378,339108872,1082.4483,339108872,1710.5863,339108872
15,70,10000000,474.9576,339108872,1073.7142,339108872,1709.9329,339108872
15,71,10000000,472.8796,339108872,1075.8087,339108872,1710.3949,339108872
15,72,10000000,468.6095,339108872,1075.0958,339108872,1718.6712,339108872
15,73,10000000,462.1562,339108872,1083.5871,339108872,1711.439,339108872
15,74,10000000,481.8258,339108872,1077.4816,339108872,1701.9478,339108872
15,75,10000000,466.9283,339108872,1081.9619,339108872,1702.517,339108872
15,76,10000000,465.5548,339108872,1075.0858,339108872,1703.4717,339108872
15,77,10000000,479.5247,339108872,1082.1039,339108872,1708.9904,339108872
15,78,10000000,460.4563,339108872,1072.6046,339108872,1704.084,339108872
15,79,10000000,452.6691,339108872,1082.5387,339108872,1717.7948,339108872
15,80,10000000,479.1196,339108872,1073.9135,339108872,1711.7411,339108872
15,81,10000000,475.3491,339108872,1057.8939,339108872,1716.9637,339108872
15,82,10000000,462.1842,339108872,1079.2151,339108872,1714.1105,339108872
15,83,10000000,484.7143,339108872,1078.9885,339108872,1712.3646,339108872
15,84,10000000,465.0557,339108872,1076.0286,339108872,1705.2785,339108872
15,85,10000000,466.4639,339108872,1083.1899,339108872,1723.8813,339108872
15,86,10000000,474.8188,339108872,1093.4623,339108872,1703.2549,339108872
15,87,10000000,465.9508,339108872,1082.548,339108872,1714.9606,339108872
15,88,10000000,464.0762,339108872,1082.7055,339108872,1711.11,339108872
15,89,10000000,475.4098,339108872,1085.2256,339108872,1715.9163,339108872
15,90,10000000,481.7965,339108872,1080.9357,339108872,1719.077,339108872
15,91,10000000,469.2347,339108872,1077.3457,339108872,1712.0469,339108872
15,92,10000000,469.6388,339108872,1078.1621,339108872,1708.5203,339108872
15,93,10000000,472.2346,339108872,1081.0146,339108872,1705.3732,339108872
15,94,10000000,484.567,339108872,1084.5433,339108872,1714.1889,339108872
15,95,10000000,473.7937,339108872,1083.3589,339108872,1718.1769,339108872
15,96,10000000,475.6189,339108872,1085.7413,339108872,1711.8122,339108872
15,97,10000000,471.1948,339108872,1072.4837,339108872,1716.7669,339108872
15,98,10000000,466.5901,339108872,1075.851,339108872,1707.9426,339108872
15,99,10000000,471.4894,339108872,1076.6349,339108872,1707.8625,339108872
16,0,10000000,470.3626,169567940,1013.7232,169567940,1777.6335,169567940
16,1,10000000,462.5827,169567940,1011.4894,169567940,1765.3375,169567940
16,2,10000000,458.9444,169567940,1010.8012,169567940,1801.4101,169567940
16,3,10000000,457.5841,169567940,1034.1943,169567940,1787.8662,169567940
16,4,10000000,454.6428,169567940,1017.935,169567940,1785.4999,169567940
16,5,10000000,476.6914,169567940,1012.9235,169567940,1775.8128,169567940
16,6,10000000,457.7912,169567940,1025.3316,169567940,1780.3143,169567940
16,7,10000000,456.5665,169567940,1017.5021,169567940,1776.5163,169567940
16,8,10000000,456.1493,169567940,1022.0915,169567940,1776.5312,169567940
16,9,10000000,455.5271,169567940,1012.009,169567940,1781.2826,169567940
16,10,10000000,468.9392,169567940,1019.5672,169567940,1788.6173,169567940
16,11,10000000,451.7969,169567940,1024.7493,169567940,1786.8129,169567940
16,12,10000000,452.9511,169567940,1009.8945,169567940,1781.1654,169567940
16,13,10000000,459.0602,169567940,1017.5894,169567940,1802.0839,169567940
16,14,10000000,458.9762,169567940,1014.0304,169567940,1780.1276,169567940
16,15,10000000,454.8603,169567940,1024.5317,169567940,1782.2334,169567940
16,16,10000000,458.6702,169567940,1023.4533,169567940,1774.5737,169567940
16,17,10000000,457.7147,169567940,1027.3655,169567940,1781.5754,169567940
16,18,10000000,453.0449,169567940,1020.6859,169567940,1788.5683,169567940
16,19,10000000,451.7586,169567940,1007.4645,169567940,1775.9053,169567940
16,20,10000000,459.1526,169567940,1022.3022,169567940,1784.5592,169567940
16,21,10000000,457.3572,169567940,1021.6177,169567940,1766.3796,169567940
16,22,10000000,508.5357,169567940,1007.5757,169567940,1788.4277,169567940
16,23,10000000,457.071,169567940,1012.0566,169567940,1781.6843,169567940
16,24,10000000,452.4914,169567940,1018.5006,169567940,1787.3112,169567940
16,25,10000000,460.8631,169567940,1014.6034,169567940,1789.3802,169567940
16,26,10000000,459.2213,169567940,1015.7933,169567940,1774.619,169567940
16,27,10000000,462.5469,169567940,1018.6746,169567940,1778.5589,169567940
16,28,10000000,456.9756,169567940,1016.8489,169567940,1770.6704,169567940
16,29,10000000,445.7216,169567940,1012.5856,169567940,1785.4903,169567940
16,30,10000000,446.5911,169567940,1012.9383,169567940,1773.9162,169567940
16,31,10000000,452.5703,169567940,1018.2749,169567940,1803.2782,169567940
16,32,10000000,460.6052,169567940,1022.0343,169567940,1772.3837,169567940
16,33,10000000,451.0308,169567940,1033.8136,169567940,1774.6858,169567940
16,34,10000000,455.0677,169567940,1012.0943,169567940,1785.4504,169567940
16,35,10000000,449.4973,169567940,1028.0179,169567940,1778.3417,169567940
16,36,10000000,454.0935,169567940,1014.4831,169567940,1790.8854,169567940
16,37,10000000,445.8572,169567940,1017.2042,169567940,1800.5995,169567940
16,38,10000000,457.2656,169567940,1025.6836,169567940,1776.9989,169567940
16,39,10000000,464.8396,169567940,1014.041,169567940,1778.5381,169567940
16,40,10000000,462.9582,169567940,1017.4056,169567940,1784.3178,169567940
16,41,10000000,442.923,169567940,1019.8223,169567940,1782.4162,169567940
16,42,10000000,450.4613,169567940,1037.2111,169567940,1781.6359,169567940
16,43,10000000,459.5827,169567940,1009.3206,169567940,1776.6339,169567940
16,44,10000000,463.0881,169567940,1019.6648,169567940,1775.6791,169567940
16,45,10000000,451.1994,169567940,1015.7031,169567940,1777.4178,169567940
16,46,10000000,447.4975,169567940,1015.2888,169567940,1772.1622,169567940
16,47,10000000,448.308,169567940,1012.0579,169567940,1783.2749,169567940
16,48,10000000,452.1012,169567940,1006.05,169567940,1768.4913,169567940
16,49,10000000,458.712,169567940,1015.8945,169567940,1766.7199,169567940
16,50,10000000,459.0812,169567940,1045.122,169567940,1778.0909,169567940
16,51,10000000,465.4303,169567940,1016.1268,169567940,1775.9535,169567940
16,52,10000000,452.183,169567940,1035.4674,169567940,1794.7726,169567940
16,53,10000000,449.129,169567940,1003.9602,169567940,1785.9587,169567940
16,54,10000000,454.4022,169567940,1012.5845,169567940,1788.4009,169567940
16,55,10000000,458.9025,169567940,1020.2968,169567940,1765.966,169567940
16,56,10000000,454.4026,169567940,1008.8306,169567940,1776.3113,169567940
16,57,10000000,444.0754,169567940,1024.9659,169567940,1799.1748,169567940
16,58,10000000,449.64,169567940,1011.9708,169567940,1766.4491,169567940
16,59,10000000,457.1949,169567940,1010.5927,169567940,1770.1052,169567940
16,60,10000000,458.3069,169567940,999.5771,169567940,1765.8423,169567940
16,61,10000000,458.8861,169567940,1014.7228,169567940,1774.1444,169567940
16,62,10000000,458.5408,169567940,1015.6772,169567940,1761.5741,169567940
16,63,10000000,462.7529,169567940,1005.8252,169567940,1769.4192,169567940
16,64,10000000,456.3801,169567940,1012.3088,169567940,1764.6095,169567940
16,65,10000000,449.5133,169567940,1004.0443,169567940,1768.2308,169567940
16,66,10000000,444.5186,169567940,1012.0848,169567940,1780.8642,169567940
16,67,10000000,451.7229,169567940,1005.5546,169567940,1773.7307,169567940
16,68,10000000,460.8966,169567940,1015.3975,169567940,1777.9075,169567940
16,69,10000000,456.1445,169567940,1011.4679,169567940,1770.8343,169567940
16,70,10000000,441.9623,169567940,1003.9122,169567940,1778.4327,169567940
16,71,10000000,449.4111,169567940,1018.6287,169567940,1769.4372,169567940
16,72,10000000,453.5569,169567940,998.3962,169567940,1767.8449,169567940
16,73,10000000,451.3834,169567940,1018.7721,169567940,1774.2491,169567940
16,74,10000000,453.5071,169567940,1018.2567,169567940,1760.5043,169567940
16,75,10000000,455.2648,169567940,1017.489,169567940,1769.5858,169567940
16,76,10000000,453.5978,169567940,1014.6663,169567940,1771.0664,169567940
16,77,10000000,453.9511,169567940,1007.4804,169567940,1773.2462,169567940
16,78,10000000,451.7224,169567940,1024.2398,169567940,1772.2562,169567940
16,79,10000000,453.7955,169567940,1010.9208,169567940,1776.0138,169567940
16,80,10000000,466.8551,169567940,1013.381,169567940,1767.9443,169567940
16,81,10000000,454.5506,169567940,1014.9822,169567940,1766.0387,169567940
16,82,10000000,455.0191,169567940,1016.0218,169567940,1808.5639,169567940
16,83,10000000,456.5343,169567940,1021.9389,169567940,1773.6604,169567940
16,84,10000000,489.8139,169567940,1014.1043,169567940,1767.7722,169567940
16,85,10000000,460.439,169567940,1006.3035,169567940,1772.9515,169567940
16,86,10000000,451.8348,169567940,1017.6675,169567940,1772.3566,169567940
16,87,10000000,465.2623,169567940,1014.3933,169567940,1771.8675,169567940
16,88,10000000,452.1205,169567940,1010.3572,169567940,1773.2821,169567940
16,89,10000000,458.9285,169567940,1009.174,169567940,1770.5789,169567940
16,90,10000000,454.5596,169567940,1011.7659,169567940,1769.4097,169567940
16,91,10000000,450.4539,169567940,1009.8639,169567940,1775.0815,169567940
16,92,10000000,459.8763,169567940,1007.9636,169567940,1769.8934,169567940
16,93,10000000,456.7284,169567940,1016.2391,169567940,1763.5535,169567940
16,94,10000000,466.4111,169567940,1008.9288,169567940,1769.7721,169567940
16,95,10000000,453.9021,169567940,1009.5991,169567940,1771.9464,169567940
16,96,10000000,450.9777,169567940,1015.0631,169567940,1766.7755,169567940
16,97,10000000,455.0038,169567940,1016.4742,169567940,1769.7903,169567940
16,98,10000000,453.0504,169567940,1024.676,169567940,1762.6224,169567940
16,99,10000000,447.0848,169567940,1009.0303,169567940,1772.2461,169567940
17,0,10000000,458.9638,84993356,1205.0909,84993356,1927.2774,84993356
17,1,10000000,471.4464,84993356,1103.1707,84993356,1911.8345,84993356
17,2,10000000,464.2584,84993356,1091.4166,84993356,1915.8425,84993356
17,3,10000000,457.396,84993356,1099.5947,84993356,1909.349,84993356
17,4,10000000,456.262,84993356,1085.3278,84993356,1941.2113,84993356
17,5,10000000,459.8902,84993356,1082.6173,84993356,1897.9304,84993356
17,6,10000000,460.1748,84993356,1078.2957,84993356,1924.1124,84993356
17,7,10000000,461.6241,84993356,1082.0613,84993356,1910.036,84993356
17,8,10000000,456.8159,84993356,1072.4123,84993356,1908.453,84993356
17,9,10000000,466.9141,84993356,1083.9278,84993356,1912.097,84993356
17,10,10000000,458.9994,84993356,1087.386,84993356,1913.136,84993356
17,11,10000000,463.4473,84993356,1083.1751,84993356,1909.2227,84993356
17,12,10000000,470.6932,84993356,1083.4036,84993356,1954.5509,84993356
17,13,10000000,467.1918,84993356,1094.8233,84993356,1939.6328,84993356
17,14,10000000,456.2195,84993356,1088.9225,84993356,1907.047,84993356
17,15,10000000,473.9151,84993356,1079.9343,84993356,1921.1917,84993356
17,16,10000000,465.6135,84993356,1094.4315,84993356,1920.968,84993356
17,17,10000000,458.8996,84993356,1087.904,84993356,1925.1591,84993356
17,18,10000000,461.9586,84993356,1091.4516,84993356,1907.927,84993356
17,19,10000000,470.4467,84993356,1072.6602,84993356,1935.5245,84993356
17,20,10000000,457.3792,84993356,1089.3203,84993356,1913.0245,84993356
17,21,10000000,464.8953,84993356,1094.3111,84993356,1942.3655,84993356
17,22,10000000,492.8172,84993356,1169.0941,84993356,1918.709,84993356
17,23,10000000,463.0032,84993356,1084.5737,84993356,1933.0717,84993356
17,24,10000000,476.4057,84993356,1119.4293,84993356,1940.1502,84993356
17,25,10000000,466.8299,84993356,1090.7767,84993356,1926.8571,84993356
17,26,10000000,466.496,84993356,1089.4785,84993356,1927.3495,84993356
17,27,10000000,466.2945,84993356,1108.3812,84993356,1922.2899,84993356
17,28,10000000,470.1587,84993356,1088.2127,84993356,1893.3578,84993356
17,29,10000000,476.6902,84993356,1082.9535,84993356,1916.2526,84993356
17,30,10000000,475.7865,84993356,1111.185,84993356,1938.6597,84993356
17,31,10000000,471.4019,84993356,1091.827,84993356,1902.1618,84993356
17,32,10000000,477.2191,84993356,1131.8057,84993356,1937.608,84993356
17,33,10000000,461.4438,84993356,1092.1086,84993356,1937.2222,84993356
17,34,10000000,459.6148,84993356,1110.9988,84993356,1941.2786,84993356
17,35,10000000,471.0443,84993356,1114.9705,84993356,1933.6289,84993356
17,36,10000000,467.4437,84993356,1093.9942,84993356,1915.2194,84993356
17,37,10000000,462.2978,84993356,1075.9653,84993356,1922.5321,84993356
17,38,10000000,470.3592,84993356,1092.1965,84993356,1953.9536,84993356
17,39,10000000,456.5657,84993356,1103.1103,84993356,1914.4042,84993356
17,40,10000000,458.7178,84993356,1065.7877,84993356,1918.6584,84993356
17,41,10000000,455.023,84993356,1093.8501,84993356,1899.9443,84993356
17,42,10000000,464.7478,84993356,1097.894,84993356,1910.9854,84993356
17,43,10000000,466.4634,84993356,1083.883,84993356,1909.6736,84993356
17,44,10000000,472.168,84993356,1092.9593,84993356,1909.1425,84993356
17,45,10000000,464.6155,84993356,1102.8927,84993356,1918.7705,84993356
17,46,10000000,459.2683,84993356,1092.9717,84993356,1921.5309,84993356
17,47,10000000,473.5029,84993356,1084.1756,84993356,1922.6143,84993356
17,48,10000000,462.9772,84993356,1106.8483,84993356,1929.7957,84993356
17,49,10000000,475.1047,84993356,1110.5942,84993356,1912.3531,84993356
17,50,10000000,478.7149,84993356,1076.6244,84993356,1923.9522,84993356
17,51,10000000,466.8168,84993356,1095.0472,84993356,1925.7891,84993356
