bits,i,size,MSH,t1,MMP,t2,PMP,t3
14,20,10000000,118.2046,81961809832,589.8159,81909867050,1259.5253,81673927258
14,21,10000000,116.3764,81961809832,595.4363,81909867050,1256.0576,81673927258
14,22,10000000,118.8868,81961809832,595.6551,81909867050,1256.4789,81673927258
14,23,10000000,119.1961,81961809832,591.7296,81909867050,1259.778,81673927258
14,24,10000000,121.9429,81961809832,595.1351,81909867050,1255.5712,81673927258
14,25,10000000,119.3315,81961809832,592.8384,81909867050,1254.7089,81673927258
14,26,10000000,116.2145,81961809832,591.9535,81909867050,1254.5839,81673927258
14,27,10000000,117.4348,81961809832,597.3899,81909867050,1255.0537,81673927258
14,28,10000000,118.5276,81961809832,593.1164,81909867050,1256.4114,81673927258
14,29,10000000,120.3866,81961809832,596.8793,81909867050,1254.5517,81673927258
14,30,10000000,120.2037,81961809832,599.0383,81909867050,1254.98,81673927258
14,31,10000000,120.114,81961809832,595.6761,81909867050,1256.5761,81673927258
14,32,10000000,122.1454,81961809832,592.4214,81909867050,1256.275,81673927258
14,33,10000000,117.574,81961809832,593.2781,81909867050,1254.5801,81673927258
14,34,10000000,119.0814,81961809832,589.3668,81909867050,1260.2892,81673927258
14,35,10000000,120.9075,81961809832,590.8577,81909867050,1259.5823,81673927258
14,36,10000000,118.3675,81961809832,591.0832,81909867050,1255.8252,81673927258
14,37,10000000,122.6802,81961809832,597.2111,81909867050,1256.6166,81673927258
14,38,10000000,118.1761,81961809832,588.0125,81909867050,1260.0723,81673927258
14,39,10000000,115.3892,81961809832,590.393,81909867050,1256.3801,81673927258
14,40,10000000,119.981,81961809832,592.6462,81909867050,1255.1786,81673927258
14,41,10000000,121.3916,81961809832,592.9634,81909867050,1258.9825,81673927258
14,42,10000000,119.7471,81961809832,592.0312,81909867050,1259.563,81673927258
14,43,10000000,116.274,81961809832,592.7645,81909867050,1258.4983,81673927258
14,44,10000000,117.7792,81961809832,590.9971,81909867050,1257.97,81673927258
14,45,10000000,138.483,81961809832,589.5347,81909867050,1256.2296,81673927258
14,46,10000000,119.6476,81961809832,590.4058,81909867050,1255.7237,81673927258
14,47,10000000,121.343,81961809832,588.6264,81909867050,1254.6151,81673927258
14,48,10000000,116.4231,81961809832,588.9177,81909867050,1254.8685,81673927258
14,49,10000000,118.1801,81961809832,590.4257,81909867050,1256.8142,81673927258
14,50,10000000,121.2988,81961809832,594.279,81909867050,1253.6096,81673927258
14,51,10000000,118.0266,81961809832,600.7057,81909867050,1254.8788,81673927258
14,52,10000000,116.4802,81961809832,592.2313,81909867050,1254.5662,81673927258
14,53,10000000,116.4425,81961809832,596.245,81909867050,1254.5884,81673927258
14,54,10000000,118.1586,81961809832,589.6444,81909867050,1254.6575,81673927258
14,55,10000000,120.8752,81961809832,595.4859,81909867050,1254.9088,81673927258
14,56,10000000,118.23,81961809832,590.2749,81909867050,1253.5749,81673927258
14,57,10000000,117.6513,81961809832,589.0634,81909867050,1259.1368,81673927258
14,58,10000000,118.1024,81961809832,589.7414,81909867050,1258.5344,81673927258
14,59,10000000,117.6611,81961809832,587.5305,81909867050,1255.7801,81673927258
14,60,10000000,116.7759,81961809832,588.5276,81909867050,1256.5469,81673927258
14,61,10000000,118.5637,81961809832,587.5565,81909867050,1253.6832,81673927258
14,62,10000000,120.9351,81961809832,588.7203,81909867050,1256.1198,81673927258
14,63,10000000,117.004,81961809832,590.3098,81909867050,1255.1469,81673927258
14,64,10000000,117.5281,81961809832,594.1927,81909867050,1254.6098,81673927258
14,65,10000000,119.6428,81961809832,597.7998,81909867050,1256.7776,81673927258
14,66,10000000,120.6372,81961809832,589.6831,81909867050,1257.8192,81673927258
14,67,10000000,123.7546,81961809832,595.1219,81909867050,1256.886,81673927258
14,68,10000000,118.6269,81961809832,597.4026,81909867050,1255.2985,81673927258
14,69,10000000,121.1116,81961809832,588.9521,81909867050,1254.9523,81673927258
14,70,10000000,122.7231,81961809832,590.9453,81909867050,1254.9321,81673927258
14,71,10000000,121.2096,81961809832,589.5421,81909867050,1256.1648,81673927258
14,72,10000000,118.7152,81961809832,600.5206,81909867050,1254.1775,81673927258
14,73,10000000,123.512,81961809832,598.7387,81909867050,1256.9557,81673927258
14,74,10000000,122.2242,81961809832,588.0558,81909867050,1257.4929,81673927258
14,75,10000000,122.7741,81961809832,598.8757,81909867050,1256.9924,81673927258
14,76,10000000,120.4899,81961809832,591.1776,81909867050,1253.5967,81673927258
14,77,10000000,117.4217,81961809832,597.8466,81909867050,1255.2234,81673927258
14,78,10000000,118.4425,81961809832,589.7423,81909867050,1254.9087,81673927258
14,79,10000000,116.1697,81961809832,588.3107,81909867050,1253.9582,81673927258
14,80,10000000,116.7974,81961809832,589.8982,81909867050,1254.2269,81673927258
14,81,10000000,117.2048,81961809832,588.5734,81909867050,1258.061,81673927258
14,82,10000000,117.0385,81961809832,592.4802,81909867050,1255.0038,81673927258
14,83,10000000,116.6078,81961809832,594.4569,81909867050,1263.8362,81673927258
14,84,10000000,116.9962,81961809832,588.7351,81909867050,1257.0581,81673927258
14,85,10000000,117.732,81961809832,591.9998,81909867050,1256.509,81673927258
14,86,10000000,119.3019,81961809832,596.4989,81909867050,1254.952,81673927258
14,87,10000000,119.1239,81961809832,595.172,81909867050,1256.6374,81673927258
14,88,10000000,116.6123,81961809832,591.4285,81909867050,1254.1661,81673927258
14,89,10000000,118.8897,81961809832,588.0177,81909867050,1258.5911,81673927258
14,90,10000000,115.4947,81961809832,588.3036,81909867050,1257.6912,81673927258
14,91,10000000,118.1634,81961809832,587.3055,81909867050,1254.0928,81673927258
14,92,10000000,116.9113,81961809832,589.825,81909867050,1254.4122,81673927258
14,93,10000000,115.125,81961809832,588.4205,81909867050,1254.7659,81673927258
14,94,10000000,116.7962,81961809832,587.2694,81909867050,1253.3959,81673927258
14,95,10000000,117.8781,81961809832,594.3197,81909867050,1256.4014,81673927258
14,96,10000000,121.8836,81961809832,595.6659,81909867050,1253.7407,81673927258
14,97,10000000,118.3644,81961809832,587.7351,81909867050,1259.6616,81673927258
14,98,10000000,120.9925,81961809832,591.1418,81909867050,1256.175,81673927258
14,99,10000000,123.0109,81961809832,594.7112,81909867050,1252.2235,81673927258
15,0,10000000,124.377,163834603812,593.5188,163832059949,1256.5946,164434453792
15,1,10000000,121.2244,163834603812,596.0588,163832059949,1253.0108,164434453792
15,2,10000000,116.8582,163834603812,590.1027,163832059949,1260.1249,164434453792
15,3,10000000,117.9631,163834603812,592.819,163832059949,1258.2982,164434453792
15,4,10000000,117.6773,163834603812,592.2723,163832059949,1260.0663,164434453792
15,5,10000000,120.8203,163834603812,591.6994,163832059949,1258.1481,164434453792
15,6,10000000,116.2155,163834603812,590.7014,163832059949,1254.5975,164434453792
15,7,10000000,116.8723,163834603812,590.4947,163832059949,1256.6441,164434453792
15,8,10000000,119.1236,163834603812,591.3056,163832059949,1259.3065,164434453792
15,9,10000000,118.2093,163834603812,588.3293,163832059949,1256.4681,164434453792
15,10,10000000,115.8476,163834603812,587.1521,163832059949,1257.3085,164434453792
15,11,10000000,120.5586,163834603812,591.8415,163832059949,1258.97,164434453792
15,12,10000000,120.0014,163834603812,587.4652,163832059949,1264.4577,164434453792
15,13,10000000,117.7176,163834603812,596.3088,163832059949,1261.9344,164434453792
15,14,10000000,120.2305,163834603812,594.1626,163832059949,1268.882,164434453792
15,15,10000000,115.4694,163834603812,601.0599,163832059949,1259.1091,164434453792
15,16,10000000,115.2351,163834603812,592.5456,163832059949,1263.6173,164434453792
15,17,10000000,117.9297,163834603812,598.0433,163832059949,1255.3494,164434453792
15,18,10000000,125.3924,163834603812,594.9217,163832059949,1259.4586,164434453792
15,19,10000000,117.8314,163834603812,588.673,163832059949,1261.4132,164434453792
15,20,10000000,122.0153,163834603812,596.2676,163832059949,1254.6391,164434453792
15,21,10000000,119.5751,163834603812,597.8769,163832059949,1253.4314,164434453792
15,22,10000000,115.5254,163834603812,590.9757,163832059949,1254.891,164434453792
15,23,10000000,118.4925,163834603812,592.7912,163832059949,1260.4317,164434453792
15,24,10000000,117.9445,163834603812,598.9979,163832059949,1261.5876,164434453792
15,25,10000000,117.2336,163834603812,598.0924,163832059949,1257.5652,164434453792
15,26,10000000,119.0158,163834603812,595.1211,163832059949,1260.4317,164434453792
15,27,10000000,116.9198,163834603812,589.4231,163832059949,1260.1615,164434453792
15,28,10000000,119.5619,163834603812,593.0545,163832059949,1257.2006,164434453792
15,29,10000000,116.9941,163834603812,594.2243,163832059949,1263.1276,164434453792
15,30,10000000,115.4606,163834603812,589.9594,163832059949,1263.5893,164434453792
15,31,10000000,119.962,163834603812,596.6766,163832059949,1253.0223,164434453792
15,32,10000000,117.1523,163834603812,589.3008,163832059949,1253.9109,164434453792
15,33,10000000,118.0011,163834603812,595.5526,163832059949,1256.9973,164434453792
15,34,10000000,115.4671,163834603812,590.6911,163832059949,1262.0686,164434453792
15,35,10000000,119.1418,163834603812,596.3621,163832059949,1263.711,164434453792
15,36,10000000,117.5355,163834603812,586.6591,163832059949,1255.935,164434453792
15,37,10000000,117.7377,163834603812,596.2005,163832059949,1254.9788,164434453792
15,38,10000000,116.7069,163834603812,597.6016,163832059949,1261.5772,164434453792
15,39,10000000,117.302,163834603812,595.595,163832059949,1258.7509,164434453792
15,40,10000000,121.2361,163834603812,591.4499,163832059949,1257.9783,164434453792
15,41,10000000,115.3599,163834603812,588.4995,163832059949,1255.1139,164434453792
15,42,10000000,118.7656,163834603812,592.2209,163832059949,1255.5968,164434453792
15,43,10000000,122.56,163834603812,590.525,163832059949,1256.8284,164434453792
15,44,10000000,118.6899,163834603812,599.9807,163832059949,1255.5767,164434453792
15,45,10000000,119.3862,163834603812,592.1932,163832059949,1258.8564,164434453792
15,46,10000000,117.3871,163834603812,595.4532,163832059949,1257.0642,164434453792
15,47,10000000,116.2486,163834603812,591.8624,163832059949,1256.1573,164434453792
15,48,10000000,118.2962,163834603812,587.953,163832059949,1256.8935,164434453792
15,49,10000000,120.8789,163834603812,603.5524,163832059949,1260.5139,164434453792
15,50,10000000,116.7447,163834603812,592.4981,163832059949,1255.5089,164434453792
15,51,10000000,119.2888,163834603812,592.4314,163832059949,1256.4303,164434453792
15,52,10000000,117.6432,163834603812,587.884,163832059949,1255.9572,164434453792
15,53,10000000,118.3298,163834603812,590.1493,163832059949,1257.5247,164434453792
15,54,10000000,117.405,163834603812,587.5418,163832059949,1257.5858,164434453792
15,55,10000000,117.3255,163834603812,588.6561,163832059949,1261.5157,164434453792
15,56,10000000,118.7667,163834603812,591.1869,163832059949,1256.5431,164434453792
15,57,10000000,117.7774,163834603812,602.0772,163832059949,1258.8674,164434453792
15,58,10000000,119.8319,163834603812,588.3092,163832059949,1257.3421,164434453792
15,59,10000000,116.9516,163834603812,591.328,163832059949,1254.0979,164434453792
15,60,10000000,119.1026,163834603812,590.6656,163832059949,1254.6392,164434453792
15,61,10000000,120.8827,163834603812,590.0258,163832059949,1256.5466,164434453792
15,62,10000000,116.994,163834603812,592.2493,163832059949,1254.4334,164434453792
15,63,10000000,125.6775,163834603812,592.7545,163832059949,1257.1447,164434453792
15,64,10000000,118.238,163834603812,589.6646,163832059949,1259.7875,164434453792
15,65,10000000,118.8973,163834603812,596.6593,163832059949,1256.6883,164434453792
15,66,10000000,124.797,163834603812,593.0123,163832059949,1259.9953,164434453792
15,67,10000000,118.7394,163834603812,603.4299,163832059949,1259.0314,164434453792
15,68,10000000,118.2988,163834603812,597.7069,163832059949,1260.7178,164434453792
15,69,10000000,117.0384,163834603812,594.4189,163832059949,1254.0555,164434453792
15,70,10000000,117.6067,163834603812,593.6699,163832059949,1260.3922,164434453792
15,71,10000000,120.3869,163834603812,592.2733,163832059949,1264.5787,164434453792
15,72,10000000,119.0874,163834603812,594.8963,163832059949,1258.9664,164434453792
15,73,10000000,119.4123,163834603812,590.3424,163832059949,1261.398,164434453792
15,74,10000000,118.6461,163834603812,592.3218,163832059949,1257.4699,164434453792
15,75,10000000,117.3749,163834603812,593.5411,163832059949,1270.0252,164434453792
15,76,10000000,119.1183,163834603812,593.7707,163832059949,1263.3679,164434453792
15,77,10000000,114.8904,163834603812,592.9021,163832059949,1256.2813,164434453792
15,78,10000000,118.2317,163834603812,588.3011,163832059949,1258.7152,164434453792
15,79,10000000,124.5821,163834603812,594.2158,163832059949,1257.6204,164434453792
15,80,10000000,119.0327,163834603812,589.4294,163832059949,1256.0749,164434453792
15,81,10000000,117.7556,163834603812,591.7714,163832059949,1254.9801,164434453792
15,82,10000000,115.4401,163834603812,590.9254,163832059949,1257.5594,164434453792
15,83,10000000,116.9887,163834603812,586.8348,163832059949,1255.761,164434453792
15,84,10000000,117.6297,163834603812,589.5512,163832059949,1255.0272,164434453792
15,85,10000000,116.8934,163834603812,587.4146,163832059949,1256.6876,164434453792
15,86,10000000,116.5507,163834603812,589.0679,163832059949,1259.349,164434453792
15,87,10000000,121.7288,163834603812,593.9035,163832059949,1258.9829,164434453792
15,88,10000000,120.1257,163834603812,588.4016,163832059949,1258.8301,164434453792
15,89,10000000,116.97,163834603812,588.08,163832059949,1254.8151,164434453792
15,90,10000000,123.0738,163834603812,589.3206,163832059949,1255.8171,164434453792
15,91,10000000,116.4387,163834603812,590.602,163832059949,1253.3981,164434453792
15,92,10000000,119.0393,163834603812,590.243,163832059949,1253.7041,164434453792
15,93,10000000,116.2047,163834603812,590.1456,163832059949,1266.068,164434453792
15,94,10000000,121.0077,163834603812,596.2738,163832059949,1269.2973,164434453792
15,95,10000000,119.4481,163834603812,589.2964,163832059949,1262.7998,164434453792
15,96,10000000,123.3425,163834603812,588.5417,163832059949,1262.7012,164434453792
15,97,10000000,116.4374,163834603812,599.9911,163832059949,1263.5043,164434453792
15,98,10000000,115.7513,163834603812,588.1724,163832059949,1264.4642,164434453792
15,99,10000000,115.6861,163834603812,593.353,163832059949,1261.408,164434453792
16,0,10000000,117.4139,327747857078,594.1559,327698317264,1261.5773,328754874415
16,1,10000000,115.5856,327747857078,587.9871,327698317264,1262.1596,328754874415
16,2,10000000,115.3131,327747857078,600.8889,327698317264,1260.2624,328754874415
16,3,10000000,120.3139,327747857078,591.4174,327698317264,1261.008,328754874415
16,4,10000000,117.9001,327747857078,594.367,327698317264,1260.9203,328754874415
16,5,10000000,115.6474,327747857078,590.8238,327698317264,1258.2225,328754874415
16,6,10000000,115.8999,327747857078,587.9611,327698317264,1264.7323,328754874415
16,7,10000000,117.7294,327747857078,597.2664,327698317264,1262.8138,328754874415
16,8,10000000,121.125,327747857078,587.7895,327698317264,1265.247,328754874415
16,9,10000000,117.7751,327747857078,588.1315,327698317264,1256.1786,328754874415
16,10,10000000,116.2574,327747857078,592.3167,327698317264,1262.1328,328754874415
16,11,10000000,119.0748,327747857078,592.4912,327698317264,1257.5167,328754874415
16,12,10000000,115.513,327747857078,588.4089,327698317264,1254.2405,328754874415
16,13,10000000,115.3733,327747857078,588.653,327698317264,1256.4428,328754874415
16,14,10000000,116.1257,327747857078,593.5008,327698317264,1255.5857,328754874415
16,15,10000000,117.1762,327747857078,594.4071,327698317264,1252.4775,328754874415
16,16,10000000,117.2669,327747857078,589.6935,327698317264,1257.8499,328754874415
16,17,10000000,119.3918,327747857078,590.1108,327698317264,1257.4934,328754874415
16,18,10000000,114.3414,327747857078,589.73,327698317264,1255.9956,328754874415
16,19,10000000,116.3826,327747857078,588.0887,327698317264,1258.6306,328754874415
16,20,10000000,116.169,327747857078,588.095,327698317264,1259.4798,328754874415
16,21,10000000,113.6681,327747857078,594.9667,327698317264,1252.357,328754874415
16,22,10000000,117.1702,327747857078,589.7885,327698317264,1258.015,328754874415
16,23,10000000,118.4699,327747857078,586.9007,327698317264,1258.4814,328754874415
16,24,10000000,118.534,327747857078,593.6488,327698317264,1259.586,328754874415
16,25,10000000,116.0988,327747857078,592.2722,327698317264,1262.0872,328754874415
16,26,10000000,118.6186,327747857078,589.1013,327698317264,1259.7756,328754874415
16,27,10000000,119.2219,327747857078,591.6631,327698317264,1261.9454,328754874415
16,28,10000000,115.1753,327747857078,592.1486,327698317264,1262.1826,328754874415
16,29,10000000,118.101,327747857078,587.1165,327698317264,1262.2045,328754874415
16,30,10000000,119.9253,327747857078,591.7965,327698317264,1264.0066,328754874415
16,31,10000000,116.6695,327747857078,594.9619,327698317264,1253.3311,328754874415
16,32,10000000,117.5282,327747857078,591.8499,327698317264,1266.4079,328754874415
16,33,10000000,119.2526,327747857078,595.3652,327698317264,1264.5729,328754874415
16,34,10000000,116.5837,327747857078,590.6519,327698317264,1261.6643,328754874415
16,35,10000000,116.5287,327747857078,589.4749,327698317264,1263.6572,328754874415
16,36,10000000,117.1915,327747857078,591.2656,327698317264,1251.4582,328754874415
16,37,10000000,116.0002,327747857078,595.8822,327698317264,1266.0649,328754874415
16,38,10000000,116.7513,327747857078,595.6479,327698317264,1256.2615,328754874415
16,39,10000000,121.8976,327747857078,596.5652,327698317264,1262.5934,328754874415
16,40,10000000,117.7007,327747857078,596.3672,327698317264,1264.502,328754874415
16,41,10000000,116.707,327747857078,592.0876,327698317264,1267.4675,328754874415
16,42,10000000,117.879,327747857078,595.7471,327698317264,1269.6241,328754874415
16,43,10000000,120.9457,327747857078,593.1849,327698317264,1267.3881,328754874415
16,44,10000000,119.5303,327747857078,600.7505,327698317264,1256.0448,328754874415
16,45,10000000,117.2882,327747857078,596.0323,327698317264,1260.5661,328754874415
16,46,10000000,115.3061,327747857078,592.3687,327698317264,1260.0429,328754874415
16,47,10000000,115.4081,327747857078,592.341,327698317264,1267.0879,328754874415
16,48,10000000,117.9907,327747857078,594.0816,327698317264,1272.999,328754874415
16,49,10000000,114.6683,327747857078,595.4022,327698317264,1264.4061,328754874415
16,50,10000000,119.2354,327747857078,594.3187,327698317264,1267.246,328754874415
16,51,10000000,117.4329,327747857078,595.7883,327698317264,1268.0747,328754874415
16,52,10000000,118.5351,327747857078,593.3328,327698317264,1256.7736,328754874415
16,53,10000000,116.8174,327747857078,591.3603,327698317264,1259.6512,328754874415
16,54,10000000,117.736,327747857078,590.877,327698317264,1268.3668,328754874415
16,55,10000000,117.2151,327747857078,592.1614,327698317264,1261.0816,328754874415
16,56,10000000,116.555,327747857078,589.4819,327698317264,1259.2163,328754874415
16,57,10000000,116.2535,327747857078,600.1534,327698317264,1276.6213,328754874415
16,58,10000000,120.0945,327747857078,598.8935,327698317264,1255.3118,328754874415
16,59,10000000,116.0316,327747857078,608.6131,327698317264,1256.8746,328754874415
16,60,10000000,116.9011,327747857078,592.6333,327698317264,1258.6896,328754874415
16,61,10000000,115.9363,327747857078,593.5221,327698317264,1268.4846,328754874415
16,62,10000000,116.8864,327747857078,602.9156,327698317264,1263.338,328754874415
16,63,10000000,122.8285,327747857078,597.4948,327698317264,1268.5524,328754874415
16,64,10000000,114.6243,327747857078,592.9833,327698317264,1282.1231,328754874415
16,65,10000000,116.2928,327747857078,598.3055,327698317264,1263.5801,328754874415
16,66,10000000,116.2462,327747857078,592.823,327698317264,1267.7231,328754874415
16,67,10000000,119.6017,327747857078,587.7555,327698317264,1276.4492,328754874415
16,68,10000000,114.4117,327747857078,594.0979,327698317264,1268.0572,328754874415
16,69,10000000,118.0593,327747857078,598.5413,327698317264,1262.4551,328754874415
16,70,10000000,115.257,327747857078,596.5764,327698317264,1279.0373,328754874415
16,71,10000000,123.2956,327747857078,594.8952,327698317264,1269.0234,328754874415
16,72,10000000,118.5491,327747857078,593.4455,327698317264,1274.4773,328754874415
16,73,10000000,119.1327,327747857078,591.799,327698317264,1268.6653,328754874415
16,74,10000000,129.828,327747857078,595.5354,327698317264,1272.3773,328754874415
16,75,10000000,116.3473,327747857078,591.7214,327698317264,1271.6464,328754874415
16,76,10000000,115.4847,327747857078,607.6375,327698317264,1277.0285,328754874415
16,77,10000000,114.4857,327747857078,601.028,327698317264,1270.345,328754874415
16,78,10000000,116.018,327747857078,593.2573,327698317264,1276.9652,328754874415
16,79,10000000,116.5051,327747857078,601.9262,327698317264,1287.1859,328754874415
16,80,10000000,119.2482,327747857078,600.5468,327698317264,1271.9207,328754874415
16,81,10000000,123.4357,327747857078,602.8601,327698317264,1299.9781,328754874415
16,82,10000000,116.6715,327747857078,595.2092,327698317264,1273.6547,328754874415
16,83,10000000,120.3903,327747857078,599.1286,327698317264,1273.1714,328754874415
16,84,10000000,119.1469,327747857078,597.7152,327698317264,1285.2329,328754874415
16,85,10000000,118.4758,327747857078,603.0569,327698317264,1266.9655,328754874415
16,86,10000000,116.9825,327747857078,601.2245,327698317264,1277.6015,328754874415
16,87,10000000,116.4101,327747857078,613.7925,327698317264,1273.6537,328754874415
16,88,10000000,134.7038,327747857078,600.1406,327698317264,1289.3333,328754874415
16,89,10000000,120.1397,327747857078,595.1537,327698317264,1265.9359,328754874415
16,90,10000000,118.1706,327747857078,602.4267,327698317264,1278.4313,328754874415
16,91,10000000,122.8385,327747857078,593.6778,327698317264,1271.343,328754874415
16,92,10000000,122.4284,327747857078,605.4331,327698317264,1277.7173,328754874415
16,93,10000000,117.244,327747857078,598.8304,327698317264,1268.0852,328754874415
16,94,10000000,121.0157,327747857078,601.7338,327698317264,1298.6329,328754874415
16,95,10000000,119.7924,327747857078,597.3132,327698317264,1255.7311,328754874415
16,96,10000000,122.6975,327747857078,596.7165,327698317264,1271.1304,328754874415
16,97,10000000,115.7559,327747857078,594.5249,327698317264,1290.6964,328754874415
16,98,10000000,117.2877,327747857078,599.7215,327698317264,1272.9138,328754874415
16,99,10000000,120.3668,327747857078,594.8857,327698317264,1267.9083,328754874415
17,0,10000000,116.539,655228119412,610.8314,655402309406,1278.2223,655345893241
17,1,10000000,115.6651,655228119412,604.3534,655402309406,1272.7186,655345893241
17,2,10000000,118.8558,655228119412,595.2933,655402309406,1280.3294,655345893241
17,3,10000000,117.1414,655228119412,596.9373,655402309406,1269.8854,655345893241
17,4,10000000,119.0168,655228119412,592.125,655402309406,1266.8884,655345893241
17,5,10000000,119.8155,655228119412,594.2844,655402309406,1274.3299,655345893241
17,6,10000000,120.4143,655228119412,592.1434,655402309406,1264.8459,655345893241
17,7,10000000,116.8289,655228119412,591.5287,655402309406,1274.2234,655345893241
17,8,10000000,115.8319,655228119412,593.1545,655402309406,1262.0501,655345893241
17,9,10000000,116.0123,655228119412,586.7839,655402309406,1265.3079,655345893241
17,10,10000000,117.5229,655228119412,592.1336,655402309406,1258.1177,655345893241
17,11,10000000,115.9146,655228119412,591.9078,655402309406,1268.3797,655345893241
17,12,10000000,118.4877,655228119412,590.4806,655402309406,1277.3044,655345893241
17,13,10000000,118.6649,655228119412,592.2095,655402309406,1272.9444,655345893241
17,14,10000000,115.8692,655228119412,590.8866,655402309406,1273.1302,655345893241
17,15,10000000,116.1222,655228119412,590.78,655402309406,1260.6932,655345893241
17,16,10000000,119.4121,655228119412,589.1274,655402309406,1266.5101,655345893241
17,17,10000000,118.9928,655228119412,592.1938,655402309406,1267.1825,655345893241
17,18,10000000,117.608,655228119412,598.8931,655402309406,1266.7663,655345893241
17,19,10000000,117.0702,655228119412,597.3881,655402309406,1263.9675,655345893241
17,20,10000000,116.7864,655228119412,594.975,655402309406,1266.523,655345893241
17,21,10000000,117.2949,655228119412,590.5358,655402309406,1268.9855,655345893241
17,22,10000000,115.032,655228119412,593.7074,655402309406,1262.3635,655345893241
17,23,10000000,116.766,655228119412,590.0735,655402309406,1261.7083,655345893241
17,24,10000000,123.64,655228119412,592.3345,655402309406,1261.647,655345893241
17,25,10000000,116.0636,655228119412,601.2563,655402309406,1253.7534,655345893241
17,26,10000000,117.9385,655228119412,588.3876,655402309406,1258.7827,655345893241
17,27,10000000,117.3824,655228119412,587.8611,655402309406,1256.0212,655345893241
17,28,10000000,116.7543,655228119412,587.8655,655402309406,1253.986,655345893241
17,29,10000000,113.8207,655228119412,591.8103,655402309406,1255.0307,655345893241
17,30,10000000,115.4119,655228119412,587.4048,655402309406,1253.8583,655345893241
17,31,10000000,115.0347,655228119412,588.8724,655402309406,1253.8594,655345893241
17,32,10000000,116.7722,655228119412,589.4611,655402309406,1253.3843,655345893241
17,33,10000000,117.8195,655228119412,587.0816,655402309406,1255.0033,655345893241
17,34,10000000,118.0113,655228119412,588.5587,655402309406,1255.1846,655345893241
17,35,10000000,112.7181,655228119412,588.0478,655402309406,1258.3146,655345893241
17,36,10000000,116.8819,655228119412,587.0308,655402309406,1255.1778,655345893241
17,37,10000000,115.3866,655228119412,590.4938,655402309406,1255.4987,655345893241
17,38,10000000,116.3829,655228119412,590.5621,655402309406,1255.049,655345893241
17,39,10000000,116.838,655228119412,589.5919,655402309406,1252.3864,655345893241
17,40,10000000,121.8826,655228119412,592.1466,655402309406,1253.1295,655345893241
17,41,10000000,116.8755,655228119412,589.4561,655402309406,1255.3104,655345893241
17,42,10000000,113.8737,655228119412,589.1952,655402309406,1253.6777,655345893241
17,43,10000000,116.3723,655228119412,589.8911,655402309406,1255.4997,655345893241
17,44,10000000,117.8126,655228119412,590.3723,655402309406,1254.5891,655345893241
17,45,10000000,119.882,655228119412,593.6617,655402309406,1257.5659,655345893241
17,46,10000000,115.5635,655228119412,591.5827,655402309406,1261.2716,655345893241
17,47,10000000,114.6137,655228119412,588.3709,655402309406,1255.7939,655345893241
17,48,10000000,114.1875,655228119412,593.8946,655402309406,1256.3497,655345893241
17,49,10000000,119.8203,655228119412,592.8412,655402309406,1263.5082,655345893241
17,50,10000000,115.2276,655228119412,590.1481,655402309406,1256.6502,655345893241
17,51,10000000,117.5746,655228119412,596.3857,655402309406,1255.5763,655345893241
17,52,10000000,115.8327,655228119412,586.9727,655402309406,1253.5922,655345893241
17,53,10000000,115.3634,655228119412,587.3195,655402309406,1256.3832,655345893241
17,54,10000000,116.2397,655228119412,586.3503,655402309406,1254.7332,655345893241
17,55,10000000,114.014,655228119412,586.1399,655402309406,1255.5602,655345893241
17,56,10000000,115.0554,655228119412,587.5892,655402309406,1254.6511,655345893241
17,57,10000000,119.4186,655228119412,588.8324,655402309406,1254.0171,655345893241
17,58,10000000,117.1671,655228119412,590.5613,655402309406,1252.694,655345893241
17,59,10000000,116.7171,655228119412,588.4816,655402309406,1254.1406,655345893241
17,60,10000000,118.759,655228119412,588.4223,655402309406,1255.1129,655345893241
17,61,10000000,116.1271,655228119412,590.4898,655402309406,1256.3405,655345893241
17,62,10000000,118.6117,655228119412,590.1288,655402309406,1252.7881,655345893241
17,63,10000000,115.0876,655228119412,592.1111,655402309406,1253.9901,655345893241
17,64,10000000,120.85,655228119412,593.5658,655402309406,1253.7316,655345893241
17,65,10000000,117.6373,655228119412,594.4176,655402309406,1255.4949,655345893241
17,66,10000000,115.0244,655228119412,587.3361,655402309406,1256.1371,655345893241
17,67,10000000,118.9352,655228119412,589.0407,655402309406,1253.8616,655345893241
17,68,10000000,117.948,655228119412,589.7909,655402309406,1254.3356,655345893241
17,69,10000000,118.9641,655228119412,591.2073,655402309406,1257.7229,655345893241
17,70,10000000,116.6628,655228119412,590.2946,655402309406,1253.9875,655345893241
17,71,10000000,114.9968,655228119412,593.2321,655402309406,1255.579,655345893241
17,72,10000000,117.3062,655228119412,595.92,655402309406,1257.2807,655345893241
17,73,10000000,114.4387,655228119412,588.0982,655402309406,1256.9747,655345893241
17,74,10000000,115.9056,655228119412,588.465,655402309406,1255.5242,655345893241
17,75,10000000,116.8957,655228119412,588.7767,655402309406,1254.1091,655345893241
17,76,10000000,115.9641,655228119412,587.9763,655402309406,1253.811,655345893241
17,77,10000000,118.8097,655228119412,591.9565,655402309406,1259.1065,655345893241
17,78,10000000,122.6851,655228119412,591.3047,655402309406,1267.9341,655345893241
17,79,10000000,118.8954,655228119412,586.8284,655402309406,1266.5108,655345893241
17,80,10000000,117.2427,655228119412,591.0101,655402309406,1264.8086,655345893241
